t_us,addr,bus,data_hex
1770548208674971,0x35c,0,0000000000000000
1770548208674985,0x35c,2,0000000000000000
1770548208675245,0x20c,0,0100e0ff00000000
1770548208675261,0x20c,2,0100e0ff00000000
1770548208675520,0x22c,2,00b07b0000000000
1770548208675534,0x22c,0,00b07b0000000000
1770548208675840,0x23c,0,000000787864003e
1770548208675853,0x23c,2,000000787864003e
1770548208676213,0x23e,0,30040100aa550f00
1770548208676227,0x23e,2,30040100aa550f00
1770548208676237,0x24c,0,00ff000000fe0100
1770548208676246,0x24c,2,00ff000000fe0100
1770548208676501,0x24e,0,050000000000007f
1770548208676514,0x24e,2,050000000000007f
1770548208676772,0x102,2,cd99f6fff7fffc1f
1770548208676786,0x102,0,cd99f6fff7fffc1f
1770548208677066,0x278,0,00000008248110c3
1770548208677079,0x278,2,00000008248110c3
1770548208677089,0x40c,2,00
1770548208677099,0x40c,0,00
1770548208677355,0x54c,2,0300000000000000
1770548208677369,0x54c,0,0300000000000000
1770548208678017,0x106,0,00c0008000000047
1770548208678034,0x106,2,00c0008000000047
1770548208678377,0x116,0,ff4ff4418620
1770548208678390,0x116,2,ff4ff4418620
1770548208678400,0x136,0,00800080ff67009d
1770548208678409,0x136,2,00800080ff67009d
1770548208678658,0x2a6,0,9df6ff
1770548208678671,0x2a6,2,9df6ff
1770548208678925,0x236,0,b48009b126
1770548208678938,0x236,2,b48009b126
1770548208679196,0x206,0,000000000000b0b8
1770548208679210,0x206,2,000000000000b0b8
1770548208680554,0x3a8,0,ffffffffff7e0e
1770548208680570,0x3a8,2,ffffffffff7e0e
1770548208680828,0xe,0,1fa2200004ffa0cc
1770548208680842,0xe,2,1fa2200004ffa0cc
1770548208681214,0x115,0,004000800000d6
1770548208681228,0x115,2,004000800000d6
1770548208681237,0x178,0,0000000000001086
1770548208681247,0x178,2,0000000000001086
1770548208681507,0x155,0,b2a628256b932805
1770548208681524,0x155,2,b2a628256b932805
1770548208681814,0x1d4,0,0004000008002001
1770548208681827,0x1d4,2,0004000008002001
1770548208681837,0x145,0,ff4f94
1770548208681846,0x145,2,ff4f94
1770548208682171,0x228,0,40c0a013
1770548208682184,0x228,2,40c0a013
1770548208682640,0x210,0,0000dc15168900
1770548208682654,0x210,2,0000dc15168900
1770548208682913,0x154,0,183210000000c06f
1770548208682927,0x154,2,183210000000c06f
1770548208683966,0x288,0,0000fc7f00
1770548208683980,0x288,2,0000fc7f00
1770548208684239,0x368,0,45f15162644c2f00
1770548208684256,0x368,2,45f15162644c2f00
1770548208684925,0x32c,0,0000000000000000
1770548208684938,0x32c,2,0000000000000000
1770548208686574,0x102,0,db99f6fff6fffc1f
1770548208686588,0x102,2,db99f6fff6fffc1f
1770548208688010,0x106,0,00e0008000000067
1770548208688027,0x106,2,00e0008000000067
1770548208688346,0x116,0,ff4ff4418721
1770548208688360,0x116,2,ff4ff4418721
1770548208688370,0x136,0,00800080ff7700ad
1770548208688379,0x136,2,00800080ff7700ad
1770548208688629,0x2a6,2,9ef7ff
1770548208688642,0x2a6,0,9ef7ff
1770548208690208,0x2bf,0,0000529f79eb9aaa
1770548208690221,0x2bf,2,0000529f79eb9aaa
1770548208690231,0x268,2,00000000c3000000
1770548208690240,0x268,0,00000000c3000000
1770548208690489,0xe,0,1fa2200004ffb001
1770548208690503,0xe,2,1fa2200004ffb001
1770548208690753,0x178,0,0000000000002096
1770548208690767,0x178,2,0000000000002096
1770548208691016,0x115,2,006000800000f6
1770548208691029,0x115,0,006000800000f6
1770548208691275,0x108,0,000000001127
1770548208691291,0x108,2,000000001127
1770548208691598,0x148,0,0126076abe041fbf
1770548208691610,0x148,2,0126076abe041fbf
1770548208691620,0x155,0,b2b628256ba32805
1770548208691632,0x155,2,b2b628256ba32805
1770548208691884,0x1d4,0,0004000008004021
1770548208691897,0x1d4,2,0004000008004021
1770548208692220,0x145,0,ff6fb4
1770548208692232,0x145,2,ff6fb4
1770548208692241,0x185,0,3770032330021ca1
1770548208692250,0x185,2,3770032330021ca1
1770548208692500,0x1f8,0,a5f47ab2d117a605
1770548208692516,0x1f8,2,a5f47ab2d117a605
1770548208692769,0x154,2,183210000000e08f
1770548208692783,0x154,0,183210000000e08f
1770548208693033,0x223,0,0000000042000001
1770548208693045,0x223,2,0000000042000001
1770548208693342,0x228,2,40c0b0de
1770548208693356,0x228,0,40c0b0de
1770548208693365,0x233,0,300fff0000000000
1770548208693374,0x233,2,300fff0000000000
1770548208693627,0x62a,0,b0000000000000ff
1770548208693640,0x62a,2,b0000000000000ff
1770548208694155,0x398,2,4742900008000000
1770548208694168,0x398,0,4742900008000000
1770548208694415,0x298,0,0000fc7f00
1770548208694427,0x298,2,0000fc7f00
1770548208695057,0x33c,0,0055555501000000
1770548208695070,0x33c,2,0055555501000000
1770548208695321,0x388,0,3f3d42004c0000ff
1770548208695334,0x388,2,3f3d42004c0000ff
1770548208696366,0x258,0,a0c800d8000005ed
1770548208696380,0x258,2,a0c800d8000005ed
1770548208696634,0x102,0,b599f6fff6fffc1f
1770548208696647,0x102,2,b599f6fff6fffc1f
1770548208697920,0x256,0,9c19003000381287
1770548208697937,0x256,2,9c19003000381287
1770548208698192,0x106,2,0000008000000087
1770548208698207,0x106,0,0000008000000087
1770548208698458,0x116,0,ff4ff4418822
1770548208698471,0x116,2,ff4ff4418822
1770548208698758,0x136,0,00800080ff8700bd
1770548208698771,0x136,2,00800080ff8700bd
1770548208698781,0x2a6,0,9ff8ff
1770548208698789,0x2a6,2,9ff8ff
1770548208699038,0x236,0,b48009c136
1770548208699051,0x236,2,b48009c136
1770548208699305,0x206,0,000000000000c0c8
1770548208699500,0x206,2,000000000000c0c8
1770548208700620,0xe,0,1fa2200004ffc058
1770548208700634,0xe,2,1fa2200004ffc058
1770548208700892,0x178,0,00000000000030a6
1770548208700905,0x178,2,00000000000030a6
1770548208701238,0x115,2,00800080000016
1770548208701252,0x115,0,00800080000016
1770548208701262,0x1d4,0,0004000008006041
1770548208701272,0x1d4,2,0004000008006041
1770548208701531,0x155,0,b2c628256bb32805
1770548208701547,0x155,2,b2c628256bb32805
1770548208701829,0x228,0,40c0c087
1770548208701841,0x228,2,40c0c087
1770548208701851,0x145,0,ff8fd4
1770548208701859,0x145,2,ff8fd4
1770548208702965,0x154,0,18321000000000af
1770548208702979,0x154,2,18321000000000af
1770548208704009,0x288,0,0000fc7f00
1770548208704023,0x288,2,0000fc7f00
1770548208704305,0x44d,2,0000000000000000
1770548208704319,0x44d,0,0000000000000000
1770548208704328,0x408,0,b0
1770548208704337,0x408,2,b0
1770548208704985,0x36c,0,0000000000000000
1770548208704999,0x36c,2,0000000000000000
1770548208706614,0x102,0,cb99f6fff6fffc1f
1770548208706628,0x102,2,cb99f6fff6fffc1f
1770548208707766,0x106,0,00200080000000a7
1770548208707782,0x106,2,00200080000000a7
1770548208708041,0x116,0,ff4ff4418923
1770548208708054,0x116,2,ff4ff4418923
1770548208708358,0x136,2,00800080ff9700cd
1770548208708372,0x136,0,00800080ff9700cd
1770548208708382,0x2a6,2,a0f9ff
1770548208708391,0x2a6,0,a0f9ff
1770548208710250,0xe,0,1fa2200004ffd095
1770548208710263,0xe,2,1fa2200004ffd095
1770548208710514,0x178,0,00000000000040b6
1770548208710527,0x178,2,00000000000040b6
1770548208710781,0x1d4,0,0004000008008061
1770548208710795,0x1d4,2,0004000008008061
1770548208711043,0x108,0,000000002137
1770548208711058,0x108,2,000000002137
1770548208711311,0x115,0,00a00080000036
1770548208711324,0x115,2,00a00080000036
1770548208711577,0x148,2,0126076abe042fcf
1770548208711589,0x148,0,0126076abe042fcf
1770548208711841,0x155,0,b2d628256bc32805
1770548208711857,0x155,2,b2d628256bc32805
1770548208712203,0x185,0,3770032330022cb1
1770548208712216,0x185,2,3770032330022cb1
1770548208712225,0x145,0,ffaff4
1770548208712235,0x145,2,ffaff4
1770548208712515,0x1f8,0,a5f47ac2d127a605
1770548208712530,0x1f8,2,a5f47ac2d127a605
1770548208712543,0x228,0,40c0d04a
1770548208712551,0x228,2,40c0d04a
1770548208712805,0x238,2,40c800000000403d
1770548208712818,0x238,0,40c800000000403d
1770548208713063,0x2d5,0,0c202023
1770548208713076,0x2d5,2,0c202023
1770548208713328,0x2e5,0,88000000004809f6
1770548208713341,0x2e5,2,88000000004809f6
1770548208713647,0x154,2,18321000000020cf
1770548208713661,0x154,0,18321000000020cf
1770548208713671,0x1a5,2,0f03000000000000
1770548208713680,0x1a5,0,0f03000000000000
1770548208713929,0x253,2,0000e0282800
1770548208713941,0x253,0,0000e0282800
1770548208714193,0x2c8,0,6e8d1b611c25b032
1770548208714207,0x2c8,2,6e8d1b611c25b032
1770548208714455,0x298,0,0000fc7f00
1770548208714467,0x298,2,0000fc7f00
1770548208714932,0x37c,0,0000000000000000
1770548208714945,0x37c,2,0000000000000000
1770548208716928,0x102,0,d899f6fff6fffc1f
1770548208716944,0x102,2,d899f6fff6fffc1f
1770548208717763,0x106,0,00400080000000c7
1770548208717779,0x106,2,00400080000000c7
1770548208718031,0x116,0,ff4ff4418a24
1770548208718044,0x116,2,ff4ff4418a24
1770548208718295,0x136,0,00800080ffa700dd
1770548208718309,0x136,2,00800080ffa700dd
1770548208718583,0x2a6,2,a1faff
1770548208718595,0x2a6,0,a1faff
1770548208718604,0x236,0,b48009d146
1770548208718612,0x236,2,b48009d146
1770548208719049,0x206,0,000000000000d0d8
1770548208719062,0x206,2,000000000000d0d8
1770548208720204,0xe,0,1fa2200004ffe0df
1770548208720221,0xe,2,1fa2200004ffe0df
1770548208720481,0x228,0,40c0e000
1770548208720496,0x228,2,40c0e000
1770548208720754,0x178,0,00000000000050c6
1770548208720767,0x178,2,00000000000050c6
1770548208721049,0x1d4,2,000400000800a081
1770548208721063,0x1d4,0,000400000800a081
1770548208721072,0x115,2,00c00080000056
1770548208721364,0x115,0,00c00080000056
1770548208721378,0x155,0,b2e628256bd32805
1770548208721392,0x155,2,b2e628256bd32805
1770548208721649,0x145,2,ffcf14
1770548208721662,0x145,0,ffcf14
1770548208722567,0x154,0,18321000000040ef
1770548208722581,0x154,2,18321000000040ef
1770548208722831,0x204,0,46003682
1770548208722844,0x204,2,46003682
1770548208723764,0x288,0,0000fc7f00
1770548208723778,0x288,2,0000fc7f00
1770548208724033,0x378,2,0080008000800080
1770548208724047,0x378,0,0080008000800080
1770548208726565,0x102,2,e499f6fff7fffc1f
1770548208726579,0x102,0,e499f6fff7fffc1f
1770548208727803,0x106,0,00600080000000e7
1770548208727820,0x106,2,00600080000000e7
1770548208728073,0x116,0,ff4ff4418b25
1770548208728086,0x116,2,ff4ff4418b25
1770548208728343,0x136,0,00800080ffb700ed
1770548208728356,0x136,2,00800080ffb700ed
1770548208728602,0x2a6,0,a2fbff
1770548208728614,0x2a6,2,a2fbff
1770548208729066,0x2bf,0,0000529f79ebbaca
1770548208729081,0x2bf,2,0000529f79ebbaca
1770548208730406,0xe,0,1fa2200004fff012
1770548208730420,0xe,2,1fa2200004fff012
1770548208730689,0x178,0,00000000000060d6
1770548208730703,0x178,2,00000000000060d6
1770548208730971,0x1d4,0,000400000800c0a1
1770548208730986,0x1d4,2,000400000800c0a1
1770548208731285,0x108,0,000000003147
1770548208731302,0x108,2,000000003147
1770548208731315,0x115,0,00e00080000076
1770548208731325,0x115,2,00e00080000076
1770548208731593,0x148,0,0126076abe043fdf
1770548208731608,0x148,2,0126076abe043fdf
1770548208731879,0x155,0,b2f628256be32805
1770548208731896,0x155,2,b2f628256be32805
1770548208732210,0x185,0,3770032330023cc1
1770548208732225,0x185,2,3770032330023cc1
1770548208732236,0x145,2,ffef34
1770548208732245,0x145,0,ffef34
1770548208732542,0x1f8,0,a5f47ad2d137a605
1770548208732559,0x1f8,2,a5f47ad2d137a605
1770548208732572,0x228,0,40c0f0cd
1770548208732582,0x228,2,40c0f0cd
1770548208733081,0x154,0,183210000000600f
1770548208733095,0x154,2,183210000000600f
1770548208733746,0x3d8,2,ae0600
1770548208734053,0x3d8,0,ae0600
1770548208734067,0x28a,0,0000ff1f00000000
1770548208734077,0x28a,2,0000ff1f00000000
1770548208734344,0x21a,0,a7000a004a008a00
1770548208734358,0x21a,2,a7000a004a008a00
1770548208734622,0x298,0,0000fc7f00
1770548208734636,0x298,2,0000fc7f00
1770548208735388,0x3da,0,01046ae1864e0000
1770548208735402,0x3da,2,01046ae1864e0000
1770548208735670,0x3ca,0,0080808080000000
1770548208735684,0x3ca,2,0080808080000000
1770548208736185,0x2aa,0,2b2b4350c9000000
1770548208736199,0x2aa,2,2b2b4350c9000000
1770548208736676,0x102,0,cc99f7fff5fffc1f
1770548208736691,0x102,2,cc99f7fff5fffc1f
1770548208737795,0x106,2,0080008000000007
1770548208737812,0x106,0,0080008000000007
1770548208738079,0x116,2,ff4ff4418c26
1770548208738093,0x116,0,ff4ff4418c26
1770548208738365,0x136,2,00800080ffc700fd
1770548208738379,0x136,0,00800080ffc700fd
1770548208738688,0x2a6,2,a3fcff
1770548208738701,0x2a6,0,a3fcff
1770548208738711,0x236,2,b48009e156
1770548208738722,0x236,0,b48009e156
1770548208739195,0x206,2,000000000000e0e8
1770548208739210,0x206,0,000000000000e0e8
1770548208740285,0x25a,0,0010000000000000
1770548208740299,0x25a,2,0010000000000000
1770548208740591,0xe,0,1fa2200004ff006d
1770548208740604,0xe,2,1fa2200004ff006d
1770548208740614,0x228,0,40c000b2
1770548208740623,0x228,2,40c000b2
1770548208740882,0x178,2,00000000000070e6
1770548208740896,0x178,0,00000000000070e6
1770548208741211,0x115,0,00000080000096
1770548208741225,0x115,2,00000080000096
1770548208741235,0x1d4,0,000400000800e0c1
1770548208741244,0x1d4,2,000400000800e0c1
1770548208741504,0x155,0,b20628256bf32805
1770548208741521,0x155,2,b20628256bf32805
1770548208741819,0x23a,0,0018005200050000
1770548208741833,0x23a,2,0018005200050000
1770548208741843,0x145,0,ff0f54
1770548208741852,0x145,2,ff0f54
1770548208742176,0x27a,0,2e2e0611080400
1770548208742190,0x27a,2,2e2e0611080400
1770548208742449,0x22a,2,6702982100000000
1770548208742463,0x22a,0,6702982100000000
1770548208742772,0x24a,2,0f0feba0b900fe00
1770548208742786,0x24a,0,0f0feba0b900fe00
1770548208742796,0x154,0,183210000000802f
1770548208742806,0x154,2,183210000000802f
1770548208743066,0x29a,0,0000fe0000000000
1770548208743275,0x29a,2,0000fe0000000000
1770548208743575,0x51e,2,6437000000000000
1770548208743589,0x51e,0,6437000000000000
1770548208743599,0x20e,0,14402200bc000f00
1770548208743609,0x20e,2,14402200bc000f00
1770548208743857,0x40e,2,00
1770548208743869,0x40e,0,00
1770548208744173,0x288,2,0000fc7f00
1770548208744187,0x288,0,0000fc7f00
1770548208746591,0x102,0,cc99f7fff6fffc1f
1770548208746605,0x102,2,cc99f7fff6fffc1f
1770548208746866,0x21c,0,0008008487020008
1770548208746880,0x21c,2,0008008487020008
1770548208747177,0x25c,0,0102000a00002102
1770548208747191,0x25c,2,0102000a00002102
1770548208747838,0x106,0,00a0008000000027
1770548208747855,0x106,2,00a0008000000027
1770548208748178,0x266,2,870200000060cc3f
1770548208748191,0x266,0,870200000060cc3f
1770548208748502,0x116,0,ff4ff4418d27
1770548208748515,0x116,2,ff4ff4418d27
1770548208748525,0x126,0,1103000000000000
1770548208748534,0x126,2,1103000000000000
1770548208748793,0x136,0,00800080ffd7000d
1770548208748808,0x136,2,00800080ffd7000d
1770548208749069,0x257,0,bc00000000004000
1770548208749083,0x257,2,bc00000000004000
1770548208749379,0x2a6,2,a4fdff
1770548208749392,0x2a6,0,a4fdff
1770548208749401,0x31f,0,0120000000000000
1770548208749411,0x31f,2,0120000000000000
1770548208749668,0x51f,0,0179ac00000000
1770548208749726,0x51f,2,0179ac00000000
1770548208750004,0x203,2,bc13
1770548208750017,0x203,0,bc13
1770548208750026,0x41e,0,00
1770548208750034,0x41e,2,00
1770548208750385,0x20a,2,00000000b01d0000
1770548208750401,0x20a,0,00000000b01d0000
1770548208750414,0xe,0,1fa2200004ff10a0
1770548208750424,0xe,2,1fa2200004ff10a0
1770548208750717,0x20d,0,00
1770548208750729,0x20d,2,00
1770548208750738,0x178,0,00000000000080f6
1770548208750747,0x178,2,00000000000080f6
1770548208751003,0x108,2,000000004157
1770548208751019,0x108,0,000000004157
1770548208751280,0x115,0,002000800000b6
1770548208751294,0x115,2,002000800000b6
1770548208751552,0x148,2,0126076abe044fef
1770548208751566,0x148,0,0126076abe044fef
1770548208751863,0x155,2,b21628256b032805
1770548208751880,0x155,0,b21628256b032805
1770548208751892,0x185,0,3770032330024cd1
1770548208751902,0x185,2,3770032330024cd1
1770548208752169,0x145,0,ff2f74
1770548208752182,0x145,2,ff2f74
1770548208752483,0x1d4,2,00040000080000e1
1770548208752496,0x1d4,0,00040000080000e1
1770548208752506,0x1f8,2,a5f47ae1d047a605
1770548208752518,0x1f8,0,a5f47ae1d047a605
1770548208752778,0x154,2,183210000000a04f
1770548208752792,0x154,0,183210000000a04f
1770548208753072,0x228,2,40c0107f
1770548208753086,0x228,0,40c0107f
1770548208753095,0x77d,2,1100400831
1770548208753105,0x77d,0,1100400831
1770548208753355,0x7dd,2,ff0009
1770548208753367,0x7dd,0,ff0009
1770548208753849,0x358,0,0407100170d03c23
1770548208753863,0x358,2,0407100170d03c23
1770548208754172,0x298,2,0000fc7f00
1770548208754185,0x298,0,0000fc7f00
1770548208756574,0x102,2,9999f7fff7fffc1f
1770548208756588,0x102,0,9999f7fff7fffc1f
1770548208757826,0x286,0,00010120000030da
1770548208757841,0x286,2,00010120000030da
1770548208758375,0x106,2,00c0008000000047
1770548208758391,0x106,0,00c0008000000047
1770548208758648,0x116,0,ff4ff4418e28
1770548208758661,0x116,2,ff4ff4418e28
1770548208758947,0x136,2,00800080ffe7001d
1770548208758961,0x136,0,00800080ffe7001d
1770548208758971,0x2a6,0,a5feff
1770548208758979,0x2a6,2,a5feff
1770548208759281,0x236,2,b48009f166
1770548208759561,0x236,0,b48009f166
1770548208759574,0x206,0,000000000000f0f8
1770548208759584,0x206,2,000000000000f0f8
1770548208760169,0x26a,0,de0100
1770548208760182,0x26a,2,de0100
1770548208760470,0xe,0,1fa2200004ff20ea
1770548208760484,0xe,2,1fa2200004ff20ea
1770548208760742,0x178,0,0000000000009006
1770548208760755,0x178,2,0000000000009006
1770548208761074,0x115,2,004000800000d6
1770548208761087,0x115,0,004000800000d6
1770548208761097,0x1d4,0,0004000008002001
1770548208761107,0x1d4,2,0004000008002001
1770548208761363,0x155,0,b22628256b132805
1770548208761379,0x155,2,b22628256b132805
1770548208761663,0x228,2,40c02035
1770548208761676,0x228,0,40c02035
1770548208761685,0x145,0,ff4f94
1770548208761694,0x145,2,ff4f94
1770548208762769,0x154,2,183210000000c06f
1770548208762782,0x154,0,183210000000c06f
1770548208763104,0x202,0,c45f2d9deb05d327
1770548208763118,0x202,2,c45f2d9deb05d327
1770548208763128,0x6f2,0,0170b41b6d47d3d1
1770548208763138,0x6f2,2,0170b41b6d47d3d1
1770548208763392,0x212,0,d808125408
1770548208763405,0x212,2,d808125408
1770548208763665,0x582,0,0182190000000000
1770548208763679,0x582,2,0182190000000000
1770548208763965,0x222,0,000000000010
1770548208763978,0x222,2,000000000010
1770548208763988,0x288,0,0000fc7f00
1770548208763997,0x288,2,0000fc7f00
1770548208764273,0x232,0,1615a99a
1770548208764286,0x232,2,1615a99a
1770548208764295,0x428,0,0010
1770548208764304,0x428,2,0010
1770548208764552,0x402,0,1000
1770548208764564,0x402,2,1000
1770548208764850,0x3a2,0,001000e0ff20050a
1770548208764864,0x3a2,2,001000e0ff20050a
1770548208764874,0x3a3,0,f7ff0080
1770548208764883,0x3a3,2,f7ff0080
1770548208765175,0x252,0,00000000022b00
1770548208765189,0x252,2,00000000022b00
1770548208765447,0x262,2,0000000000000000
1770548208765461,0x262,0,0000000000000000
1770548208765721,0x272,2,ff14d1ff02000000
1770548208765735,0x272,0,ff14d1ff02000000
1770548208765992,0x2d2,0,0000e502070000
1770548208766005,0x2d2,2,0000e502070000
1770548208766657,0x102,0,d899f6fff6fffc1f
1770548208766670,0x102,2,d899f6fff6fffc1f
1770548208767957,0x106,0,00e0008000000067
1770548208767973,0x106,2,00e0008000000067
1770548208768231,0x116,0,ff4ff4418f29
1770548208768244,0x116,2,ff4ff4418f29
1770548208768503,0x136,0,00800080fff7002d
1770548208768516,0x136,2,00800080fff7002d
1770548208768767,0x2a6,2,a6ffff
1770548208768779,0x2a6,0,a6ffff
1770548208769036,0x2bf,0,0000529f79ebdaea
1770548208769050,0x2bf,2,0000529f79ebdaea
1770548208770567,0xe,0,1fa2200004ff3027
1770548208770585,0xe,2,1fa2200004ff3027
1770548208770865,0x178,0,000000000000a016
1770548208770879,0x178,2,000000000000a016
1770548208771227,0x115,2,006000800000f6
1770548208771241,0x115,0,006000800000f6
1770548208771252,0x108,0,000000005167
1770548208771265,0x108,2,000000005167
1770548208771539,0x148,0,0126076abe045fff
1770548208771553,0x148,2,0126076abe045fff
1770548208771877,0x155,2,b23628256b232805
1770548208771894,0x155,0,b23628256b232805
1770548208771907,0x185,0,3770032330025ce1
1770548208771917,0x185,2,3770032330025ce1
1770548208772182,0x145,0,ff6fb4
1770548208772196,0x145,2,ff6fb4
1770548208772509,0x1d4,0,0004000008004021
1770548208772523,0x1d4,2,0004000008004021
1770548208772534,0x1f8,0,a5f47af1d057a605
1770548208772547,0x1f8,2,a5f47af1d057a605
1770548208772812,0x228,2,40c030f8
1770548208772826,0x228,0,40c030f8
1770548208773196,0x138,0,02154d0000
1770548208773210,0x138,2,02154d0000
1770548208773220,0x154,0,183210000000e08f
1770548208773230,0x154,2,183210000000e08f
1770548208773494,0x204,0,46003783
1770548208773507,0x204,2,46003783
1770548208773972,0x298,0,0000fc7f00
1770548208773986,0x298,2,0000fc7f00
1770548208774254,0x385,0,6a71f5fe0b61
1770548208774268,0x385,2,6a71f5fe0b61
1770548208775182,0x22c,0,00b07b0000000000
1770548208775197,0x22c,2,00b07b0000000000
1770548208775466,0x20c,2,0100e0ff00000000
1770548208775480,0x20c,0,0100e0ff00000000
1770548208775749,0x23c,0,000000787864003e
1770548208775763,0x23c,2,000000787864003e
1770548208776034,0x23e,0,30040100aa550f00
1770548208776048,0x23e,2,30040100aa550f00
1770548208776344,0x24c,2,00ff000000fe0100
1770548208776358,0x24c,0,00ff000000fe0100
1770548208776369,0x40c,0,00
1770548208776378,0x40c,2,00
1770548208776702,0x53c,2,12fa02790518ea8a
1770548208776716,0x53c,0,12fa02790518ea8a
1770548208776727,0x102,0,cb99f6fff6fffc1f
1770548208776737,0x102,2,cb99f6fff6fffc1f
1770548208777416,0x3a8,0,ffffffffff7e0e
1770548208777430,0x3a8,2,ffffffffff7e0e
1770548208777907,0x106,0,0000008000000087
1770548208777925,0x106,2,0000008000000087
1770548208778193,0x116,0,ff4ff441801a
1770548208778207,0x116,2,ff4ff441801a
1770548208778526,0x136,0,00800080ff07003d
1770548208778541,0x136,2,00800080ff07003d
1770548208778742,0x2a6,0,97f0ff
1770548208778755,0x2a6,2,97f0ff
1770548208779056,0x236,0,b480090176
1770548208779069,0x236,2,b480090176
1770548208779079,0x206,0,0000000000000008
1770548208779089,0x206,2,0000000000000008
1770548208779358,0x278,0,00000008248120d3
1770548208779373,0x278,2,00000008248120d3
1770548208780521,0xe,0,1fa2200004ff407e
1770548208780535,0xe,2,1fa2200004ff407e
1770548208780907,0x1d4,0,0004000008006041
1770548208780921,0x1d4,2,0004000008006041
1770548208781180,0x115,0,00800080000016
1770548208781193,0x115,2,00800080000016
1770548208781505,0x178,0,000000000000b026
1770548208781519,0x178,2,000000000000b026
1770548208781529,0x155,0,b24628256b332805
1770548208781542,0x155,2,b24628256b332805
1770548208781824,0x228,2,40c040a1
1770548208781837,0x228,0,40c040a1
1770548208781846,0x145,0,ff8fd4
1770548208781854,0x145,2,ff8fd4
1770548208782969,0x154,0,18321000000000af
1770548208782982,0x154,2,18321000000000af
1770548208783242,0x210,0,0000dc14158900
1770548208783255,0x210,2,0000dc14158900
1770548208783896,0x288,0,0000fc7f00
1770548208783909,0x288,2,0000fc7f00
1770548208784177,0x368,0,45f15162644c2f00
1770548208784193,0x368,2,45f15162644c2f00
1770548208785416,0x248,2,2b2b0bb2013400
1770548208785430,0x248,0,2b2b0bb2013400
1770548208786468,0x102,0,cb99f7fff5fffc1f
1770548208786482,0x102,2,cb99f7fff5fffc1f
1770548208787950,0x106,0,00200080000000a7
1770548208787966,0x106,2,00200080000000a7
1770548208788223,0x116,0,ff4ff441811b
1770548208788236,0x116,2,ff4ff441811b
1770548208788493,0x136,0,00800080ff17004d
1770548208788507,0x136,2,00800080ff17004d
1770548208788759,0x2a6,2,98f1ff
1770548208788771,0x2a6,0,98f1ff
1770548208790217,0x268,0,00000000c3000000
1770548208790231,0x268,2,00000000c3000000
1770548208790487,0xe,0,1fa2200004ff50b3
1770548208790500,0xe,2,1fa2200004ff50b3
1770548208790757,0x178,0,000000000000c036
1770548208790770,0x178,2,000000000000c036
1770548208791175,0x115,0,00a00080000036
1770548208791188,0x115,2,00a00080000036
1770548208791197,0x108,2,000000006177
1770548208791208,0x108,0,000000006177
1770548208791462,0x148,0,0126076abe046f0f
1770548208791475,0x148,2,0126076abe046f0f
1770548208791779,0x155,2,b25628256b432805
1770548208791795,0x155,0,b25628256b432805
1770548208791806,0x1d4,0,0004000008008061
1770548208791816,0x1d4,2,0004000008008061
1770548208792060,0x145,0,ffaff4
1770548208792073,0x145,2,ffaff4
1770548208792323,0x185,0,3660032220026ccf
1770548208792337,0x185,2,3660032220026ccf
1770548208792616,0x1f8,2,a5f47a01d067a605
1770548208792631,0x1f8,0,a5f47a01d067a605
1770548208792643,0x154,2,18321000000020cf
1770548208792914,0x154,0,18321000000020cf
1770548208792927,0x223,2,0000000042000001
1770548208792936,0x223,0,0000000042000001
1770548208793183,0x228,0,40c0506c
1770548208793196,0x228,2,40c0506c
1770548208793447,0x233,2,300fff0000000000
1770548208793460,0x233,0,300fff0000000000
1770548208793899,0x298,0,0000fc7f00
1770548208793912,0x298,2,0000fc7f00
1770548208796155,0x258,2,a0c800d8000005ed
1770548208796384,0x258,0,a0c800d8000005ed
1770548208796641,0x102,2,b299f6fff7fffc1f
1770548208796655,0x102,0,b299f6fff7fffc1f
1770548208797928,0x256,0,9c19003000481297
1770548208797944,0x256,2,9c19003000481297
1770548208798197,0x106,0,00400080000000c7
1770548208798213,0x106,2,00400080000000c7
1770548208798463,0x116,0,ff4ff441821c
1770548208798476,0x116,2,ff4ff441821c
1770548208798728,0x136,0,00800080ff27005d
1770548208798741,0x136,2,00800080ff27005d
1770548208798975,0x2a6,0,99f2ff
1770548208798987,0x2a6,2,99f2ff
1770548208799233,0x236,0,b480091186
1770548208799245,0x236,2,b480091186
1770548208799496,0x206,0,0000000000001018
1770548208799509,0x206,2,0000000000001018
1770548208800396,0xe,2,1fa2200004ff60f9
1770548208800409,0xe,0,1fa2200004ff60f9
1770548208800657,0x178,0,000000000000d046
1770548208800670,0x178,2,000000000000d046
1770548208800919,0x115,0,00c00080000056
1770548208800932,0x115,2,00c00080000056
1770548208801388,0x1d4,0,000400000800a081
1770548208801402,0x1d4,2,000400000800a081
1770548208801746,0x155,0,b26628256b532805
1770548208801762,0x155,2,b26628256b532805
1770548208801773,0x228,0,40c06026
1770548208801782,0x228,2,40c06026
1770548208801791,0x145,2,ffcf14
1770548208801799,0x145,0,ffcf14
1770548208802638,0x154,2,18321000000040ef
1770548208802652,0x154,0,18321000000040ef
1770548208803951,0x288,0,0000fc7f00
1770548208803964,0x288,2,0000fc7f00
1770548208804216,0x408,2,c0
1770548208804228,0x408,0,c0
